,Cep,Rua,Bairro,Lat,Lng,latitudes,longitudes
2950,58437803,5ª Travessa Santa Terezinha,Serrotão,-276024412,-485385767,-7.2107354,-35.9252422
2951,58437830,Rua São Luiz,Serrotão,-110106814,-3721935550000000,-7.2082419,-35.9339307
2952,58437835,Rua Nara Leão,Serrotão,-235069519,-475151177,-7.2081935,-35.93438
2953,58437838,3ª Travessa Santa Terezinha,Serrotão,-121193751,-384181821,-7.2107564,-35.92522
2954,58441000,,São José da Mata,Nan,Nan,-7.2290752,-35.8808337
2955,58443000,,Lagoa de Dentro,Nan,Nan,-7.2290752,-35.8808337
2956,58443970,Rua São Geraldo,Centro,-235329204,-466656208,-7.221258,-35.9061362
2957,58444000,,Catolé,Nan,Nan,-7.2290752,-35.8808337
2958,58444970,Rua Ariquimedes Souto Maior,Centro,-7211446500000000,-358936247,-7.2114465,-35.8936247
2959,58400010,Rua Vileneuve Honório Maia,Centro,-7216171,-3589296849999990,-7.2178404,-35.8843452
2960,58400016,Rua Luís Soares,Centro,41560862,-84065129,-7.2168108,-35.8910973
2961,58400068,Rua Coronel José André,Centro,-72199892,-358871229,-7.2199892,-35.8871229
2962,58400074,Rua Bartolomeu de Gusmão,Centro,-235858386,-466322589,-7.2180453,-35.8872046
2963,58400095,Calçadão Jimmy Oliveira,Centro,Nan,Nan,-7.2218777,-35.8797893
2964,58400300,Rua Sebastião Donato,Centro,-72236826,-35887234,-7.2236826,-35.887234
2965,58400490,Rua Coronel João da Costa e Silva,Prata,-72227469,-358997066,-7.2227469,-35.8997066
2966,58400800,Rua Doutor Acácio Figueiredo,Monte Santo,-7214392500000000,-359005038,-7.2143925,-35.9005038
2967,58401128,Rua Coronel Severino Alves da Silva,Palmeira,Nan,Nan,-7.1982686,-34.8869743
2968,58401381,Rua Coronel Américo Porto,Lauritzen,-72143545,-35880335,-7.2143545,-35.880335
2969,58401498,Rua Reverendo Augusto Santiago,Alto Branco,-7206174999999990,-35876784,-7.206175,-35.876784
2970,58401520,Rua Mestre Honório,Alto Branco,-72057139,-358757439,-7.203853,-35.8797893
2971,58401574,Rua Avani Cassimiro de Albuquerque,Alto Branco,-72011067,-358793669,-7.203853,-35.8797893
2972,58401753,Rua Aluska Santos Andrade,Alto Branco,-72064287,-35885292,-7.2064287,-35.885292
2973,58402220,Rua Girardino Copozzoli,Jardim Tavares,Nan,Nan,-7.2127773,-35.8729275
2974,58402223,Rua Manoel José de Oliveira,Jardim Tavares,-83350688,-364108414,-7.2210746,-35.909791
2975,58402585,Rua Manoel Firmino de Souza,Nações,Nan,Nan,-7.0486033,-37.2735768
2976,58402600,Rua Adauto Travassos de Moura,Nações,-72037062,-358854575,-7.2037459,-35.8853294
2977,58402703,Avenida México,Nações,32752621,-1171969144,-7.1936214,-35.8788057
2978,58403390,Rua Maria da Luz Agra,Jardim Continental,271766701,7800807449999990,-7.1951116,-35.8893265
2979,58404038,Rua Raimundo Nonato da Nóbrega,Jeremias,-72082232,-358980465,-7.2081953,-35.8980817
2980,58404118,Rua João Bosco Vasquez,Jeremias,-71988384,-358971169,-7.2044987,-35.8991265
2981,58404205,Rua Manoel Alexandrino de Araújo,Jeremias,-72037695,-359013278,-7.2037695,-35.9013278
2982,58406550,Rua João Evaristo da Silva,Nova Brasília,-201038511,-449671058,-7.2020558,-34.8836347
2983,58406760,Rua Míriam Alves de Melo,Nova Brasília,-72227523,-358646399,-7.2227624,-35.8645148
2984,58407277,Rua Paraná,José Pinheiro,-235508699,-46618301,-7.2211831,-35.8670275
2985,58407303,1ª Travessa Tomé de Sousa,José Pinheiro,-25248268,-442812389,-7.2227738,-35.87486
2986,58407313,Rua Severino de Branco,José Pinheiro,-72192419,-358699405,-7.2193645,-35.8703164
2987,58407394,2ª Travessa Estácio de Sá,José Pinheiro,Nan,Nan,-7.2242201,-35.8756453
2988,58407441,3ª Travessa Antônio Bernadino de Sena,José Pinheiro,-72263176,-35871224,-7.2229113,-35.8724081
2989,58407555,Rua Mário Andreaza,José Pinheiro,-87711171,-6382712489999990,-7.2307724,-35.8655939
2990,58407631,Rua Julia Agra Ferreira,Mirante,-7235336999999990,-358667869,-7.2351295,-35.8669611
2991,58407685,Rua Jovino do Ó Sobrinho,Mirante,-7235346300000000,-358645649,-7.2353463,-35.8645649
2992,58410077,Travessa Paraíba,Estação Velha,-99280978,-6782824529999990,-7.2334283,-35.8874197
2993,58410160,Rua Otacílio Nepomuceno,Catolé,-72337651,-358730966,-7.2337651,-35.8730966
2994,58410217,Parque da Criança,Catolé,-7226820300000000,-358780861,-7.2268203,-35.8780861
2995,58410238,Rua Padre Aristides Ferreira da Cruz,Catolé,-72296744,-358828253,-7.2297214,-35.8826246
2996,58410340,Rua Vigário Calixto,Catolé,-7243378,-358791049,-7.2336676,-35.8795387
2997,58410353,Rua Ana Firmino da Costa,Catolé,-7232940399999990,-358817104,-7.2329404,-35.8817104
2998,58410418,Rua Julio Severino de França,Catolé,Nan,Nan,-7.2308923,-35.8797893
2999,58410453,Rua Severino Cândido Fernandes,Catolé,-72405727,-358806655,-7.2405727,-35.8806655
3000,58410515,Rua Aprígio Ferreira Leite,Catolé,-72456152,-358821157,-7.245946,-35.8821192
3001,58410565,Rua Aroldo do Nascimento Cabral,Catolé,-72481275,-358834197,-7.2482757,-35.8834019
3002,58410571,Rua Antônio Francisco do Bu,Catolé,-7249774599999990,-358839443,-7.2497672,-35.8839378
3003,58410615,Rua Gileno Bezerra do Nascimento,Sandra Cavalcante,-7239881099999990,-358777835,-7.24491,-35.874339
3004,58410860,Rua Manoel Alves de Oliveira,Sandra Cavalcante,-7249951299999990,-358810307,-7.249938,-35.8809665
3005,58411105,Rua Tenente Adelino Barbosa de Melo,Itararé,-7249680400000000,-358796506,-7.2505073,-35.8795148
3006,58411155,Rua Severino Gonçalves de Menezes,Itararé,-7255663900000000,-358841161,-7.2556639,-35.8841161
3007,58411380,Rua Francisca Maria de Souza,Distrito Industrial,-234844314,-465978083,-6.7677171,-38.2317897
3008,58414165,Rua Neco Belo,Liberdade,-7236287099999990,-358960101,-7.2362871,-35.8960101
3009,58414290,Rua Claudino Gabino de Oliveira,Liberdade,-72460122,-358887443,-7.2152983,-35.9274221
3010,58414370,Rua Aprígio Pereira Nepomuceno,Liberdade,-7243500999999990,-358954198,-7.243501,-35.8954198
3011,58414560,Rua do Juá,Tambor,-23612661,-466354209,-7.2528913,-35.8860912
3012,58414565,3ª Travessa Jose Sebastiao da Silva,Tambor,-7232244,-35915327,-7.2398635,-35.9000452
3013,58414672,Rua Álvaro Pinheiro Guedes,Tambor,-7255537899999990,-358934955,-7.2555379,-35.8934955
3014,58414678,Rua Otávio Neiva Freire,Tambor,-7255061,-358933953,-7.2550128,-35.8931215
3015,58415096,Rua Laura de Souza Mangueira,Jardim Paulistano,-72535968,-358989853,-7.2486957,-35.8947759
3016,58415102,Rua Professora Áurea Ramos,Jardim Paulistano,-7253584000000000,-358980766,-7.2541069,-35.8980015
3017,58415105,Rua Professora Maria José Medeiros,Jardim Paulistano,-72547067,-358974946,-7.254148,-35.8975254
3018,58415176,Rua Walter Soares de Andrade,Jardim Paulistano,-72513369,-358968302,-7.2513369,-35.8968302
3019,58415195,Rua Clóvis Agra Brandão de Queiroz,Jardim Paulistano,-7250120399999990,-358988736,-7.2486957,-35.8947759
3020,58416225,Rua Valdy Araujo Gama,Quarenta,Nan,Nan,-7.231195,-35.8976904
3021,58416240,Rua Santa Rita,Quarenta,-235301605,-466090841,-7.2311042,-35.8977464
3022,58416293,Rua São José,Quarenta,-229046253,-431744762,-7.2310177,-35.9003964
3023,58416295,Rua Santa Maria,Quarenta,326479337,-169009359,-7.2309506,-35.90009
3024,58416343,Rua Josefa Ferreira,Santa Rosa,-207933904,-517337838,-7.2326943,-35.9036523
3025,58416565,Rua Alice Carneiro,Santa Rosa,-7233763199999990,-359054355,-7.2337632,-35.9054355
3026,58417643,Rua Luiz Gomes da Silva,Presidente Médici,-37062994,-3866755,-7.2089968,-35.8817513
3027,58418112,Rua Domitila Castro de Almeida,Velame,-7259879300000000,-359095519,-7.2598447,-35.909785
3028,58418124,Rua Inácio Virgínio Guimarães,Palmeira Imperial,Nan,Nan,-7.2613379,-35.9106323
3029,58419250,Rua André Dias Pereira,Velame,-7287388000000000,-358945042,-7.288111,-35.8934015
3030,58419255,Rua João Nogueira de Arruda,Velame,-72888832,-358940246,-7.2888832,-35.8940246
3031,58419270,Rua Maria Aparecida Silva,Velame,-227728009,-451885584,-7.2873073,-35.8958516
3032,58419323,Rua Antônio Pereira de Almeida,Velame,-224460997,-454866475,-7.2890073,-35.8966286
3033,58420114,Rua José Soares de Carvalho,Velame,-6854214,-354974917,-6.854214,-35.4974917
3034,58420123,Rua Jomar Azevedo Moura,Velame,Nan,Nan,-7.2800272,-35.9097595
3035,58420130,Rua Manoel Ferreira dos Santos,Velame,-234424842,-46346883,-7.2571195,-35.8955888
3036,58420133,Rua Santino Freire Andrade,Velame,-221246979,-513734832,-7.2800272,-35.9097595
3037,58420255,Rua Pedro G. Barbosa,Velame,Nan,Nan,-7.2463669,-35.9049955
3038,58421005,Rua Ilma Ramos Lucio Pedrosa,Acácio Figueiredo,-7259535099999990,-359121844,-7.2595351,-35.9121844
3039,58421340,Rua João Severino da Silva,Acácio Figueiredo,-228772781,-435714031,-6.8375489,-35.1387529
3040,58421658,Rua Rui Costa Barreto,Cidades,-7274614700000000,-35932579,-7.2746147,-35.932579
3041,58421740,Rua Ubajara,Cidades,-23547672,-4658755499999990,-7.2290752,-35.8808337
3042,58423038,Avenida Santos,Três Irmãs,394577377,-1212913787,-7.2590698,-35.9176269
3043,58423050,Rua Teresina,Três Irmãs,-235634949,-4658327509999990,-7.2479657,-35.9180288
3044,58423720,Rua Maria Hosana Lelis,Três Irmãs,-72526359,-359344131,-7.2600104,-35.9315489
3045,58423815,Rua Antônio Correia da Silva,Três Irmãs,411765076,-8642438799999990,-7.2535914,-35.9328634
3046,58424202,Rua Moacir Farias Leite,Três Irmãs,-72536884,-35937324,-7.2536498,-35.9371675
3047,58424210,Rua Professor Gilberlan Monteiro,Três Irmãs,-72547092,-359361734,-7.2600104,-35.9315489
3048,58424213,Rua Maria José Bezerra de Carvalho,Três Irmãs,-72602306,-359346775,-7.2602513,-35.9346861
3049,58424218,Rua Picui,Três Irmãs,-228614287,-433552223,-7.2554227,-35.9372988
3050,58424220,Rua Radialista Miguel da Silva,Três Irmãs,-7256187799999990,-359379692,-7.2558887,-35.937174
3051,58424223,Rua Moacir Veiga de Melo,Três Irmãs,-72571517,-359377617,-7.2568253,-35.9368968
3052,58424225,Rua Irio Palmeira da Nobrega,Três Irmãs,-725695,-359358616,-7.25695,-35.9358616
3053,58424227,Rua José Ferreira Ramos,Três Irmãs,-70806703,-348372223,-7.2570403,-35.9346947
3054,58424229,Rua Pastor José Lopes de Albuquerque,Três Irmãs,-725951,-35933033,-7.2563667,-35.9341577
3055,58424232,Rua Reverendo Gilson Lima,Três Irmãs,-7257921499999990,-359358507,-7.2579215,-35.9358507
3056,58424235,Rua Doutor Raimundo Maia de Oliveira,Três Irmãs,-7260928300000000,-359366065,-7.2606403,-35.9367181
3057,58424715,Rua Amaury Araújo de Vasconcelos,Três Irmãs,-72709423,-359365421,-7.2709423,-35.9365421
3058,58424717,Rua Irmã Zuleide Porto,Três Irmãs,-7271878999999990,-359350927,-7.2718748,-35.9355323
3059,58428036,Rua São Braz,Centenário,-228912784,-432867915,-7.2288966,-35.8983074
3060,58428042,Travessa Vicente Correia,Centenário,-7228705000000000,-358999395,-7.2286999,-35.9000646
3061,58428120,Rua Capitão Domingos Cariris,Centenário,-72278027,-35903877,-7.2277636,-35.9038762
3062,58428500,Rua Manoel Serafim da Costa,Pedregal,-72241751,-35909501,-7.2241751,-35.909501
3063,58428660,Rua Oswaldo Cruz,Bela Vista,-239646851,-463215779,-7.2257925,-35.9030244
3064,58428757,Rua Pedro Feitosa Neves,Bela Vista,-721976,-359038447,-7.21976,-35.9038447
3065,58428778,Rua Otília Donato,Bela Vista,-7220523699999990,-358992017,-7.2205237,-35.8992017
3066,58429320,Rua Porfírio Catão,Universitário,-7207732699999990,-359095837,-7.2074953,-35.9097394
3067,58429625,Rua Aloisio Batista da Silva,Universitário,-7209304899999990,-359212876,-7.2099296,-35.9211221
3068,58430005,Rua Luis Gustavo de Souza,Bodocongó,Nan,Nan,-7.2184353,-35.9179312
3069,58430059,Rua Inez Caetano de Oliveira,Bodocongó,-7197235900000000,-348345596,-7.1971321,-34.8345988
3070,58430660,Rua Marinaldo Vitorino Batista Filho,Bodocongó,-72226179,-359245183,-7.2227775,-35.9245215
3071,58430780,Rua Francisco Afonso,Bodocongó,-7215275300000000,-359263317,-7.2145379,-35.926113
3072,58431000,Rua Emiliano Rosendo da Silva,Novo Bodocongó,-72078023,-359222515,-7.2076629,-35.9223008
3073,58432145,Rua Josefa Maria de Oliveira,Dinamérica,-7233272899999990,-359117857,-7.2334802,-35.9122078
3074,58432470,Rua Alaíde de Araújo Medeiros,Dinamérica,-72433122,-359140099,-7.2430078,-35.9141453
3075,58432797,Rua Carlos Antônio Vieira,Malvinas,-72397372,-359260196,-7.2397171,-35.9260127
3076,58432865,Rua Maria Filipe de Souza,Malvinas,-72396026,-359214734,-7.2396026,-35.9214734
3077,58432876,Rua Doutor Augusto de Almeida,Malvinas,-228216311,-47074227,-7.2380644,-35.9216644
3078,58433103,Rua Sousa,Malvinas,387269669,-91209296,-7.2349973,-35.9297365
3079,58433260,Rua José de Castro Barreto Filho,Malvinas,-7230662199999990,-359248302,-7.2308499,-35.9247469
3080,58433400,Rua Rubens Dutra Segundo,Malvinas,-72220494,-359235051,-7.2247898,-35.92361
3081,58433550,Rua Cirilo Rodrigues de Araújo,Malvinas,-72290275,-359297812,-7.227909,-35.93044
3082,58433555,Rua Adenis Irineu Freire,Malvinas,-7229339700000000,-359290353,-7.2293397,-35.9290353
3083,58433748,Rua José Peba Pereira dos Santos,Ramadinha,Nan,Nan,-7.2187005,-35.9274638
3084,58433820,Rua Wanderléia Rodrigues Gambarra,Ramadinha,-7215715299999990,-359287669,-7.2157153,-35.9287669
3085,58433850,Rua Pedro Eugênio de Sousa,Ramadinha,Nan,Nan,-7.2187005,-35.9274638
3086,58434185,Rua Jefferson Guedes de Araujo,Serrotão,-7228144899999990,-35938,-7.2280924,-35.937411
3087,58434192,Rua São João do Cariri,Serrotão,-235254507,-464490734,-7.2290774,-35.9381087
3088,58434201,Rua José Quaresma de Mendonça,Serrotão,-7230505399999990,-359381502,-7.2305066,-35.9379892
3089,58436245,Rua Lima Silva,Serrotão,-235948687,-466017035,-7.2254514,-35.9492464
3090,58437018,Rua Francisco de Assis Avelino de Figueiredo,Serrotão,-7220193900000000,-359315378,-7.2139698,-35.9424413
3091,58437033,Rua Poeta José Gonçalves Filho,Serrotão,-7219843399999990,-359318823,-7.2199446,-35.93225
3092,58437600,1ª Travessa João Pedro Ferreira da Silva,Serrotão,-72082989,-359404019,-7.210386,-35.9396988
3093,58437670,Rua Manoel Mota,Serrotão,-72110211,-359377418,-7.2109525,-35.9379805
3094,58437745,Rua Francisco Afonso,Serrotão,-7215275300000000,-359263317,-7.2145379,-35.926113
3095,58404771,Rua Josemar Freire de Lima,Cuités,-71959255,-358981898,-7.1962454,-35.8981685
3096,58407250,Rua Carlos Ernesto de Melo,José Pinheiro,-7227927800000000,-358668671,-7.3682702,-35.9069953
3097,58411348,Rua Cecília Cândida de Albuquerque,Distrito Industrial,350843859,-106650422,-7.2614659,-35.8906889
3098,58411355,Rua Jornalista Epitácio Soares,Distrito Industrial,-228134989,-433772023,-7.119578,-34.859085
3099,58414265,Rua Padre Pedro Serrão,Liberdade,-7238552400000000,-358926909,-7.2385524,-35.8926909
3100,58415099,Rua Horácio Almeida,Jardim Paulistano,-7254807599999990,-358988648,-7.2547308,-35.897711
3101,58424120,Rua Alba Gomes Boaventura,Três Irmãs,-7263655899999990,-359264383,-7.2636559,-35.9264383
3102,58424130,Rua Levi Ferreira de Castro,Três Irmãs,Nan,Nan,-7.2600104,-35.9315489
3103,58424132,Rua Sebastiana Geni da Silva,Três Irmãs,-72636734,-359282436,-7.2600104,-35.9315489
3104,58424134,Rua Inácio de Oliveira,Três Irmãs,-263323194,-488348093,-7.2163607,-34.8313252
3105,58424136,Rua Amélia Ribeiro,Três Irmãs,-235289507,-474648877,-7.2600104,-35.9315489
3106,58424140,Rua Eugênia Tabosa Silva,Três Irmãs,-72652549,-359276946,-7.2600104,-35.9315489
3107,58424150,Rua Sônia Maria Menezes de Lira,Três Irmãs,Nan,Nan,-7.2600104,-35.9315489
3108,58424152,Rua Lindalva Torres da Silva,Três Irmãs,-72650706,-359287418,-7.2600104,-35.9315489
3109,58424154,Rua José Cassimiro da Silva,Três Irmãs,2807057,-6075995829999990,-7.2600104,-35.9315489
3110,58424156,Rua Hilton de Lira Pereira do Lago,Três Irmãs,-7265057499999990,-359287303,-7.2600104,-35.9315489
3111,58424158,Rua Marleide Porto de Araújo,Três Irmãs,Nan,Nan,-7.2600104,-35.9315489
3112,58424160,Rua Maria de Lourdes Carolino,Três Irmãs,-72669513,-359271353,-7.2600104,-35.9315489
3113,58424162,Rua Manoel Levino Barbosa,Três Irmãs,Nan,Nan,-7.2600104,-35.9315489
3114,58424168,Rua Ana Lúcia Porto da Silva,Três Irmãs,-7266174899999990,-359295919,-7.2600104,-35.9315489
3115,58424170,Rua Maria da Penha Castro da Silva,Três Irmãs,-7266498499999990,-359299542,-7.2664981,-35.9299549
3116,58424171,Rua Airton Aluízio da Cunha Castro,Três Irmãs,-72743979,-359315217,-7.2600104,-35.9315489
3117,58424173,Rua Giovani Barbosa de Farias,Três Irmãs,Nan,Nan,-7.2600104,-35.9315489
3118,58424175,Rua José de Albuquerque Santiago,Três Irmãs,-7263819300000000,-359298079,-7.2600104,-35.9315489
3119,58424178,Rua Erivaldo da Silva Araújo,Três Irmãs,-7254104000000000,-359246826,-7.2600104,-35.9315489
3120,58424180,Rua José Iran Alves da Silva,Três Irmãs,-177951351,-509454979,-7.2220865,-35.8973727
3121,58424182,Rua Paulo Rogério Alves da Silva,Três Irmãs,-235431786,-466291845,-7.2600104,-35.9315489
3122,58424184,Rua Creuza Alves da Silva,Três Irmãs,-72636876,-359297159,-7.2629181,-35.9298045
3123,58424186,Rua Saulo de Tarso Ribeiro Garcia,Três Irmãs,-72638371,-359301796,-7.2600104,-35.9315489
3124,58424188,Rua Maria Ezir Gomes de Souza,Três Irmãs,-7263888799999990,-359306369,-7.2600104,-35.9315489
3125,58424190,Rua Everton Cavalcanti de Farias,Três Irmãs,-7262066099999990,-359303411,-7.2600104,-35.9315489
3126,58424192,Rua Ademar Lucena de Souza,Três Irmãs,-7266667600000000,-359281835,-7.2661725,-35.9295857
3127,58424194,Rua Iraci Bezerra Gomes,Três Irmãs,-7263975899999990,-359315884,-7.263064,-35.9316773
3128,58424196,Rua Manoel Hóstio das Neves,Três Irmãs,Nan,Nan,-7.2600104,-35.9315489
3129,58424198,Rua Maria Pombo de Farias,Três Irmãs,-72657433,-359318627,-7.2600104,-35.9315489
3130,58424234,Rua José Ibiapino Filho,Três Irmãs,-72582778,-3593555240000000,-7.2582778,-35.9355524
3131,58424236,Rua Clavácio Rodrigues Viana,Três Irmãs,-72586866,-359352363,-7.2586866,-35.9352363
3132,58424238,Rua Maria Filomena de Castro,Três Irmãs,-7260564500000000,-359362276,-7.259833,-35.9364938
3133,58424240,Rua Germana Teixeira de Araújo,Três Irmãs,-7259791000000000,-359360154,-7.259791,-35.9360154
3134,58424242,Rua Valdemar Rufino Ribeiro,Três Irmãs,-7259710999999990,-359355499,-7.2613267,-35.9348458
3135,58424250,Rua José Hildon Boaventura,Três Irmãs,-7259127499999990,-359324783,-7.2602306,-35.9346775
3136,58424254,Rua Severina de Lucena Cirne,Três Irmãs,-72604264,-359332077,-7.2604264,-35.9332077
3137,58425005,Rua Alice Menezes dos Santos,Três Irmãs,-229354529,-43194781,-7.2600104,-35.9315489
3138,58429631,Rua Severino Teófilo Basílio,Universitário,-72092404,-35920355,-7.2087202,-35.9204972
3139,58430990,Associação dos Moradores da Comunidade Caixa d'Água - Bodocongó,,-7227950799999990,-359148739,-7.2290752,-35.8808337
3140,58430991,Sítio Lucas,,30392002,-97842895,-7.2612494,-35.9858462
3141,58433494,Rua José Edmundo de Farias Cabral,Malvinas,-7230956699999990,-359265815,-7.2304728,-35.9342721
3142,58434102,Rua Josué Firmino de Souza,Serrotão,-72316269,-359349531,-7.2316215,-35.9349436
3143,58434104,Rua Joana Maria da Conceição,Serrotão,-207556416,-493302521,-7.2317737,-35.9354335
3144,58434173,Rua Cabo Romualdo Brito Figueiredo,Serrotão,Nan,Nan,-7.1773181,-34.8336571
3145,58439899,Área Rural,Área Rural de Campina Grande,301785276,"-9,75265115999999E+015",-7.216476,-35.8817189
3146,58404760,Rua Josefa Alves da Silva,Cuités,-197667761,-4413600779999990,-7.1951242,-35.898809
3147,58404763,Rua Iracema Ferreira da Silva,Cuités,-7194580699999990,-358981501,-7.1946338,-35.8983658
3148,58404765,Rua Manoel José Bezerra,Cuités,-71949888,-358979011,-6.845994,-35.4978915
3149,58404769,Rua Napoleão Souto Maior Filho,Cuités,-7195471,-358977408,-7.1955188,-35.8979772
3150,58404790,Rua Maria Almeida de Souza,Cuités,-7193771099999990,-358974513,-7.1729094,-34.8573988
3151,58404796,Rua Joana Nogueira Barbosa,Cuités,-71933231,-358988396,-7.1931616,-35.8982623
3152,58404798,Rua Francisco Caetano Silva,Cuités,-71929335,-358990771,-7.1929335,-35.8990771
